window_start,market,entry_ts,side,prob_at_entry,prob_favorite,entry_price,remaining_s,spread,spread_pct,bid_depth,ask_depth,total_depth,imbalance,latency_ms,outcome,won,pnl
2026-02-07T10:45:00,BTC15m,2026-02-07T10:57:55.619000,UP,0.9550,0.9550,0.9550,124.4,0.0100,1.05,42458,25528,67986,0.2490,156,UP,YES,+0.0450
2026-02-07T11:00:00,BTC15m,2026-02-07T11:14:15.967000,DOWN,0.0150,0.9850,0.9850,44.0,0.0100,1.02,3975,15043,19018,-0.5820,233,DOWN,YES,+0.0150
2026-02-07T11:30:00,BTC15m,2026-02-07T11:41:39.274000,DOWN,0.0450,0.9550,0.9550,200.7,0.0100,1.05,20881,26248,47130,-0.1139,160,DOWN,YES,+0.0450
2026-02-07T11:45:00,BTC15m,2026-02-07T11:57:44.908000,DOWN,0.0250,0.9750,0.9750,135.1,0.0100,1.03,22211,22852,45063,-0.0142,157,DOWN,YES,+0.0250
2026-02-07T12:00:00,BTC15m,2026-02-07T12:11:16.752000,UP,0.9550,0.9550,0.9550,223.2,0.0100,1.05,48215,29218,77433,0.2453,179,UP,YES,+0.0450
2026-02-07T12:15:00,BTC15m,2026-02-07T12:29:22.963000,UP,0.9850,0.9850,0.9850,37.0,0.0100,1.02,13337,12389,25726,0.0368,233,UP,YES,+0.0150
2026-02-07T12:45:00,BTC15m,2026-02-07T12:56:05.630000,DOWN,0.0450,0.9550,0.9550,234.4,0.0100,1.05,35506,53420,88926,-0.2015,196,DOWN,YES,+0.0450
2026-02-07T13:00:00,BTC15m,2026-02-07T13:13:40.847000,UP,0.9750,0.9750,0.9750,79.2,0.0100,1.03,11540,11014,22554,0.0233,181,UP,YES,+0.0250
2026-02-07T13:15:00,BTC15m,2026-02-07T13:29:27.834000,DOWN,0.0150,0.9850,0.9850,32.2,0.0100,1.02,9796,10820,20616,-0.0496,250,DOWN,YES,+0.0150
2026-02-07T13:45:00,BTC15m,2026-02-07T13:56:16.494000,DOWN,0.0250,0.9750,0.9750,223.5,0.0100,1.03,23928,24230,48158,-0.0063,288,DOWN,YES,+0.0250
2026-02-07T14:00:00,BTC15m,2026-02-07T14:11:14.312000,DOWN,0.0450,0.9550,0.9550,225.7,0.0100,1.05,21193,32932,54125,-0.2169,339,DOWN,YES,+0.0450
2026-02-07T14:15:00,BTC15m,2026-02-07T14:26:00.642000,UP,0.9550,0.9550,0.9550,239.4,0.0100,1.05,37742,22309,60051,0.2570,179,UP,YES,+0.0450
2026-02-07T14:30:00,BTC15m,2026-02-07T14:42:19.888000,UP,0.9550,0.9550,0.9550,160.1,0.0100,1.05,23234,20344,43578,0.0663,197,UP,YES,+0.0450
2026-02-04T23:15:00,ETH15m,2026-02-04T23:27:55.752000,UP,0.9550,0.9550,0.9550,124.2,0.0100,1.05,43693,11759,55452,0.5759,153,UP,YES,+0.0450
2026-02-04T23:30:00,ETH15m,2026-02-04T23:41:00.578000,UP,0.9550,0.9550,0.9550,239.4,0.0100,1.05,45987,11200,57188,0.6083,170,UP,YES,+0.0450
2026-02-04T23:45:00,ETH15m,2026-02-04T23:56:00.450000,DOWN,0.0150,0.9850,0.9850,239.5,0.0100,1.02,4553,10267,14820,-0.3856,162,DOWN,YES,+0.0150
2026-02-05T00:00:00,ETH15m,2026-02-05T00:13:50.066000,DOWN,0.0450,0.9550,0.9550,69.9,0.0100,1.05,10941,20516,31457,-0.3044,157,DOWN,YES,+0.0450
2026-02-05T00:15:00,ETH15m,2026-02-05T00:28:47.832000,DOWN,0.0500,0.9500,0.9500,72.2,0.0200,2.11,11280,40673,51952,-0.5658,155,DOWN,YES,+0.0500
2026-02-05T00:45:00,ETH15m,2026-02-05T00:57:17.987000,DOWN,0.0450,0.9550,0.9550,162.0,0.0100,1.05,10770,38536,49306,-0.5631,204,DOWN,YES,+0.0450
2026-02-05T01:00:00,ETH15m,2026-02-05T01:14:03.085000,DOWN,0.0105,0.9895,0.9895,56.9,0.0010,0.10,8517,9618,18135,-0.0607,151,DOWN,YES,+0.0105
2026-02-05T01:15:00,ETH15m,2026-02-05T01:26:00.383000,UP,0.9550,0.9550,0.9550,239.6,0.0100,1.05,30990,11371,42361,0.4631,176,UP,YES,+0.0450
2026-02-05T01:30:00,ETH15m,2026-02-05T01:41:33.250000,UP,0.9650,0.9650,0.9650,206.8,0.0100,1.04,28562,11870,40432,0.4128,152,UP,YES,+0.0350
2026-02-05T01:45:00,ETH15m,2026-02-05T01:56:49.431000,DOWN,0.0120,0.9880,0.9880,190.6,0.0040,0.40,6668,7199,13867,-0.0383,154,DOWN,YES,+0.0120
2026-02-05T02:00:00,ETH15m,2026-02-05T02:13:03.621000,UP,0.9650,0.9650,0.9650,116.4,0.0100,1.04,8827,8580,17406,0.0142,157,UP,YES,+0.0350
2026-02-05T02:15:00,ETH15m,2026-02-05T02:26:00.995000,DOWN,0.0150,0.9850,0.9850,239.0,0.0100,1.02,8008,10839,18847,-0.1502,197,DOWN,YES,+0.0150
2026-02-05T02:30:00,ETH15m,2026-02-05T02:41:00.989000,UP,0.9650,0.9650,0.9650,239.0,0.0100,1.04,48904,15256,64160,0.5245,206,UP,YES,+0.0350
2026-02-05T02:45:00,ETH15m,2026-02-05T02:56:00.030000,DOWN,0.0150,0.9850,0.9850,240.0,0.0100,1.02,6532,28232,34764,-0.6242,163,DOWN,YES,+0.0150
2026-02-05T03:00:00,ETH15m,2026-02-05T03:12:02.349000,DOWN,0.0450,0.9550,0.9550,177.7,0.0100,1.05,17565,38132,55698,-0.3693,177,DOWN,YES,+0.0450
2026-02-05T03:15:00,ETH15m,2026-02-05T03:26:00.863000,DOWN,0.0350,0.9650,0.9650,239.1,0.0100,1.04,16987,43461,60448,-0.4380,203,DOWN,YES,+0.0350
2026-02-05T03:30:00,ETH15m,2026-02-05T03:41:00.226000,UP,0.9750,0.9750,0.9750,239.8,0.0100,1.03,49380,12963,62343,0.5841,158,UP,YES,+0.0250
2026-02-05T04:00:00,ETH15m,2026-02-05T04:11:00.576000,UP,0.9795,0.9795,0.9795,239.4,0.0010,0.10,7647,5465,13112,0.1664,157,UP,YES,+0.0205
2026-02-05T04:15:00,ETH15m,2026-02-05T04:26:00.381000,UP,0.9750,0.9750,0.9750,239.6,0.0100,1.03,47077,9254,56331,0.6714,158,UP,YES,+0.0250
2026-02-05T04:30:00,ETH15m,2026-02-05T04:41:17.864000,DOWN,0.0350,0.9650,0.9650,222.1,0.0100,1.04,9625,43428,53053,-0.6371,159,DOWN,YES,+0.0350
2026-02-05T04:45:00,ETH15m,2026-02-05T04:56:45.666000,DOWN,0.0450,0.9550,0.9550,194.3,0.0100,1.05,19542,38616,58158,-0.3280,166,DOWN,YES,+0.0450
2026-02-05T05:00:00,ETH15m,2026-02-05T05:11:00.165000,UP,0.9650,0.9650,0.9650,239.8,0.0100,1.04,44553,13520,58073,0.5344,166,UP,YES,+0.0350
2026-02-05T05:15:00,ETH15m,2026-02-05T05:26:15.658000,UP,0.9650,0.9650,0.9650,224.3,0.0100,1.04,37269,12936,50206,0.4847,151,UP,YES,+0.0350
2026-02-05T05:30:00,ETH15m,2026-02-05T05:44:29.344000,UP,0.9500,0.9500,0.9500,30.7,0.0200,2.11,27646,8104,35750,0.5466,179,UP,YES,+0.0500
2026-02-05T06:00:00,ETH15m,2026-02-05T06:11:00.952000,UP,0.9900,0.9900,0.9900,239.0,0.0000,0.00,12208,0,12208,1.0000,228,UP,YES,+0.0100
2026-02-05T06:15:00,ETH15m,2026-02-05T06:28:36.314000,DOWN,0.0450,0.9550,0.9550,83.7,0.0100,1.05,10312,35753,46065,-0.5523,186,DOWN,YES,+0.0450
2026-02-05T06:30:00,ETH15m,2026-02-05T06:42:01.177000,DOWN,0.0450,0.9550,0.9550,178.8,0.0100,1.05,16312,33493,49805,-0.3450,166,DOWN,YES,+0.0450
2026-02-05T06:45:00,ETH15m,2026-02-05T06:56:12.978000,UP,0.9550,0.9550,0.9550,227.0,0.0100,1.05,37520,22191,59710,0.2567,211,UP,YES,+0.0450
2026-02-05T07:00:00,ETH15m,2026-02-05T07:11:00.971000,DOWN,0.0250,0.9750,0.9750,239.0,0.0100,1.03,12129,23906,36035,-0.3268,221,DOWN,YES,+0.0250
2026-02-05T07:15:00,ETH15m,2026-02-05T07:26:00.954000,UP,0.9550,0.9550,0.9550,239.0,0.0100,1.05,38389,13959,52348,0.4667,240,UP,YES,+0.0450
2026-02-05T07:30:00,ETH15m,2026-02-05T07:41:00.610000,DOWN,0.0135,0.9865,0.9865,239.4,0.0070,0.71,4297,20103,24400,-0.6478,235,DOWN,YES,+0.0135
2026-02-05T07:45:00,ETH15m,2026-02-05T07:56:00.578000,DOWN,0.0065,0.9935,0.9935,239.4,0.0070,0.70,2194,9653,11847,-0.6296,180,DOWN,YES,+0.0065
2026-02-05T08:00:00,ETH15m,2026-02-05T08:13:12.752000,DOWN,0.0350,0.9650,0.9650,107.2,0.0100,1.04,10249,35819,46067,-0.5551,189,DOWN,YES,+0.0350
2026-02-05T08:15:00,ETH15m,2026-02-05T08:26:04.374000,DOWN,0.0500,0.9500,0.9500,235.6,0.0200,2.11,9947,10491,20438,-0.0266,183,DOWN,YES,+0.0500
2026-02-05T08:30:00,ETH15m,2026-02-05T08:41:00.979000,UP,0.9900,0.9900,0.9900,239.0,0.0000,0.00,14338,0,14338,1.0000,244,UP,YES,+0.0100
2026-02-05T08:45:00,ETH15m,2026-02-05T08:56:24.134000,DOWN,0.0500,0.9500,0.9500,215.9,0.0200,2.11,22056,47283,69339,-0.3638,183,DOWN,YES,+0.0500
2026-02-05T09:00:00,ETH15m,2026-02-05T09:14:14.444000,DOWN,0.0450,0.9550,0.9550,45.6,0.0100,1.05,8250,33064,41314,-0.6006,185,DOWN,YES,+0.0450
2026-02-05T09:15:00,ETH15m,2026-02-05T09:26:03.352000,DOWN,0.0350,0.9650,0.9650,236.6,0.0100,1.04,12620,29598,42218,-0.4022,187,DOWN,YES,+0.0350
2026-02-05T09:30:00,ETH15m,2026-02-05T09:42:42.320000,DOWN,0.0450,0.9550,0.9550,137.7,0.0100,1.05,18453,43591,62045,-0.4052,186,DOWN,YES,+0.0450
2026-02-05T09:45:00,ETH15m,2026-02-05T09:58:49.060000,UP,0.9550,0.9550,0.9550,70.9,0.0100,1.05,44580,8237,52816,0.6881,158,UP,YES,+0.0450
2026-02-05T10:00:00,ETH15m,2026-02-05T10:14:25.215000,DOWN,0.0500,0.9500,0.9500,34.8,0.0200,2.11,7037,27704,34742,-0.5949,180,DOWN,YES,+0.0500
2026-02-05T10:15:00,ETH15m,2026-02-05T10:28:28.936000,DOWN,0.0450,0.9550,0.9550,91.1,0.0100,1.05,9969,37846,47816,-0.5830,247,DOWN,YES,+0.0450
2026-02-05T10:30:00,ETH15m,2026-02-05T10:44:10.831000,UP,0.9550,0.9550,0.9550,49.2,0.0100,1.05,36482,11567,48049,0.5185,200,UP,YES,+0.0450
2026-02-05T11:00:00,ETH15m,2026-02-05T11:12:09.752000,UP,0.9550,0.9550,0.9550,170.2,0.0100,1.05,47237,12126,59362,0.5915,190,UP,YES,+0.0450
2026-02-05T11:15:00,ETH15m,2026-02-05T11:27:34.889000,UP,0.9550,0.9550,0.9550,145.1,0.0100,1.05,50014,22236,72250,0.3845,198,UP,YES,+0.0450
2026-02-05T11:30:00,ETH15m,2026-02-05T11:41:00.688000,UP,0.9650,0.9650,0.9650,239.3,0.0100,1.04,18452,9327,27779,0.3285,186,UP,YES,+0.0350
2026-02-05T11:45:00,ETH15m,2026-02-05T11:56:00.204000,DOWN,0.0145,0.9855,0.9855,239.8,0.0090,0.91,7167,12021,19188,-0.2530,199,DOWN,YES,+0.0145
2026-02-05T12:00:00,ETH15m,2026-02-05T12:11:00.950000,DOWN,0.0250,0.9750,0.9750,239.0,0.0100,1.03,7215,23272,30487,-0.5267,261,DOWN,YES,+0.0250
2026-02-05T12:15:00,ETH15m,2026-02-05T12:26:02.245000,DOWN,0.0450,0.9550,0.9550,237.8,0.0100,1.05,12678,13303,25981,-0.0240,200,DOWN,YES,+0.0450
2026-02-05T12:30:00,ETH15m,2026-02-05T12:41:00.393000,UP,0.9650,0.9650,0.9650,239.6,0.0100,1.04,30775,11130,41904,0.4688,188,UP,YES,+0.0350
2026-02-05T13:00:00,ETH15m,2026-02-05T13:13:12.595000,DOWN,0.0450,0.9550,0.9550,107.4,0.0100,1.05,10384,38120,48503,-0.5718,184,DOWN,YES,+0.0450
2026-02-05T13:15:00,ETH15m,2026-02-05T13:26:00.775000,UP,0.9850,0.9850,0.9850,239.2,0.0100,1.02,14811,4898,19710,0.5030,175,UP,YES,+0.0150
2026-02-05T13:30:00,ETH15m,2026-02-05T13:43:39.243000,DOWN,0.0450,0.9550,0.9550,80.8,0.0100,1.05,11782,37681,49462,-0.5236,183,DOWN,YES,+0.0450
2026-02-05T13:45:00,ETH15m,2026-02-05T13:56:00.099000,UP,0.9930,0.9930,0.9930,239.9,0.0060,0.60,12055,4748,16803,0.4349,258,UP,YES,+0.0070
2026-02-05T14:00:00,ETH15m,2026-02-05T14:11:00.600000,DOWN,0.0100,0.9900,0.9900,239.4,0.0000,0.00,0,8819,8819,-1.0000,232,DOWN,YES,+0.0100
2026-02-05T14:30:00,ETH15m,2026-02-05T14:42:50.176000,DOWN,0.0450,0.9550,0.9550,129.8,0.0100,1.05,19336,40492,59829,-0.3536,182,DOWN,YES,+0.0450
2026-02-05T14:45:00,ETH15m,2026-02-05T14:56:14.560000,DOWN,0.0350,0.9650,0.9650,225.4,0.0100,1.04,14098,43345,57443,-0.5092,198,DOWN,YES,+0.0350
2026-02-05T15:00:00,ETH15m,2026-02-05T15:12:46.963000,UP,0.9550,0.9550,0.9550,133.0,0.0100,1.05,43726,14387,58113,0.5049,223,UP,YES,+0.0450
2026-02-05T15:15:00,ETH15m,2026-02-05T15:26:00.127000,DOWN,0.0305,0.9695,0.9695,239.9,0.0010,0.10,9683,23980,33663,-0.4247,192,DOWN,YES,+0.0305
2026-02-05T15:30:00,ETH15m,2026-02-05T15:43:34.866000,DOWN,0.0450,0.9550,0.9550,85.1,0.0100,1.05,8541,27762,36303,-0.5295,162,DOWN,YES,+0.0450
2026-02-05T15:45:00,ETH15m,2026-02-05T15:56:00.982000,UP,0.9750,0.9750,0.9750,239.0,0.0100,1.03,39396,12298,51694,0.5242,238,UP,YES,+0.0250
2026-02-05T16:00:00,ETH15m,2026-02-05T16:13:06.608000,DOWN,0.0350,0.9650,0.9650,113.4,0.0100,1.04,9568,23688,33256,-0.4246,175,DOWN,YES,+0.0350
2026-02-05T16:15:00,ETH15m,2026-02-05T16:29:24.436000,DOWN,0.0450,0.9550,0.9550,35.6,0.0100,1.05,8751,28903,37653,-0.5352,188,DOWN,YES,+0.0450
2026-02-05T16:45:00,ETH15m,2026-02-05T16:56:48.738000,DOWN,0.0450,0.9550,0.9550,191.3,0.0100,1.05,20600,41622,62222,-0.3379,161,DOWN,YES,+0.0450
2026-02-05T17:15:00,ETH15m,2026-02-05T17:26:00.013000,DOWN,0.0105,0.9895,0.9895,240.0,0.0010,0.10,4004,8060,12065,-0.3362,277,DOWN,YES,+0.0105
2026-02-05T17:30:00,ETH15m,2026-02-05T17:42:54.470000,DOWN,0.0450,0.9550,0.9550,125.5,0.0100,1.05,22863,25896,48759,-0.0622,189,DOWN,YES,+0.0450
2026-02-05T17:45:00,ETH15m,2026-02-05T17:56:00.543000,DOWN,0.0150,0.9850,0.9850,239.5,0.0100,1.02,4045,11311,15355,-0.4732,188,UP,NO,-0.9850
2026-02-05T18:00:00,ETH15m,2026-02-05T18:13:18.060000,UP,0.9550,0.9550,0.9550,101.9,0.0100,1.05,25072,8922,33994,0.4751,181,UP,YES,+0.0450
2026-02-05T18:30:00,ETH15m,2026-02-05T18:43:10.670000,DOWN,0.0450,0.9550,0.9550,109.3,0.0100,1.05,9174,27060,36234,-0.4936,191,DOWN,YES,+0.0450
2026-02-05T18:45:00,ETH15m,2026-02-05T18:56:27.338000,DOWN,0.0450,0.9550,0.9550,212.7,0.0100,1.05,16537,29761,46298,-0.2856,190,DOWN,YES,+0.0450
2026-02-05T19:00:00,ETH15m,2026-02-05T19:13:07.525000,UP,0.9550,0.9550,0.9550,112.5,0.0100,1.05,26792,12615,39407,0.3598,164,UP,YES,+0.0450
2026-02-05T19:15:00,ETH15m,2026-02-05T19:26:00.515000,DOWN,0.0450,0.9550,0.9550,239.5,0.0100,1.05,10710,29113,39824,-0.4621,210,UP,NO,-0.9550
2026-02-05T20:00:00,ETH15m,2026-02-05T20:11:00.784000,UP,0.9850,0.9850,0.9850,239.2,0.0100,1.02,12044,4275,16319,0.4760,338,UP,YES,+0.0150
2026-02-05T20:15:00,ETH15m,2026-02-05T20:26:00.529000,DOWN,0.0105,0.9895,0.9895,239.5,0.0010,0.10,8099,10187,18286,-0.1142,259,DOWN,YES,+0.0105
2026-02-05T20:30:00,ETH15m,2026-02-05T20:41:00.386000,DOWN,0.0145,0.9855,0.9855,239.6,0.0090,0.91,4117,10473,14590,-0.4356,185,DOWN,YES,+0.0145
2026-02-05T20:45:00,ETH15m,2026-02-05T20:56:00.237000,DOWN,0.0450,0.9550,0.9550,239.8,0.0100,1.05,12740,27695,40434,-0.3699,236,DOWN,YES,+0.0450
2026-02-05T21:00:00,ETH15m,2026-02-05T21:11:00.346000,DOWN,0.0400,0.9600,0.9600,239.7,0.0200,2.08,11058,25275,36334,-0.3913,405,DOWN,YES,+0.0400
2026-02-05T21:15:00,ETH15m,2026-02-05T21:27:37.661000,UP,0.9750,0.9750,0.9750,142.3,0.0100,1.03,7951,7652,15603,0.0191,204,UP,YES,+0.0250
2026-02-05T21:30:00,ETH15m,2026-02-05T21:41:00.432000,UP,0.9905,0.9905,0.9905,239.6,0.0010,0.10,7919,2082,10002,0.5836,176,UP,YES,+0.0095
2026-02-05T21:45:00,ETH15m,2026-02-05T21:59:01.004000,UP,0.9750,0.9750,0.9750,59.0,0.0100,1.03,7389,7281,14670,0.0074,202,UP,YES,+0.0250
2026-02-05T22:00:00,ETH15m,2026-02-05T22:11:00.811000,UP,0.9855,0.9855,0.9855,239.2,0.0090,0.91,12073,8989,21061,0.1464,193,UP,YES,+0.0145
2026-02-05T22:30:00,ETH15m,2026-02-05T22:41:38.984000,UP,0.9500,0.9500,0.9500,201.0,0.0200,2.11,28214,14889,43103,0.3091,266,UP,YES,+0.0500
2026-02-05T22:45:00,ETH15m,2026-02-05T22:56:33.495000,UP,0.9650,0.9650,0.9650,206.5,0.0100,1.04,28673,13483,42155,0.3603,182,UP,YES,+0.0350
2026-02-05T23:00:00,ETH15m,2026-02-05T23:11:26.764000,DOWN,0.0450,0.9550,0.9550,213.2,0.0100,1.05,13298,28176,41474,-0.3587,347,DOWN,YES,+0.0450
2026-02-05T23:15:00,ETH15m,2026-02-05T23:26:26.594000,DOWN,0.0450,0.9550,0.9550,213.4,0.0100,1.05,13240,25696,38936,-0.3199,160,DOWN,YES,+0.0450
2026-02-05T23:30:00,ETH15m,2026-02-05T23:41:12.546000,UP,0.9550,0.9550,0.9550,227.5,0.0100,1.05,26354,15780,42134,0.2510,182,UP,YES,+0.0450
2026-02-05T23:45:00,ETH15m,2026-02-05T23:56:00.602000,DOWN,0.0250,0.9750,0.9750,239.4,0.0100,1.03,8425,30256,38681,-0.5644,160,DOWN,YES,+0.0250
2026-02-06T00:00:00,ETH15m,2026-02-06T00:12:25.642000,DOWN,0.0450,0.9550,0.9550,154.4,0.0100,1.05,12468,28041,40509,-0.3844,159,DOWN,YES,+0.0450
2026-02-06T00:15:00,ETH15m,2026-02-06T00:29:21.958000,UP,0.9550,0.9550,0.9550,38.0,0.0100,1.05,18737,9065,27802,0.3479,235,UP,YES,+0.0450
2026-02-06T00:30:00,ETH15m,2026-02-06T00:43:27.923000,DOWN,0.0450,0.9550,0.9550,92.1,0.0100,1.05,9323,24627,33951,-0.4508,254,DOWN,YES,+0.0450
2026-02-06T01:00:00,ETH15m,2026-02-06T01:13:25.200000,UP,0.9550,0.9550,0.9550,94.8,0.0100,1.05,23744,7879,31624,0.5017,154,UP,YES,+0.0450
2026-02-06T01:15:00,ETH15m,2026-02-06T01:26:00.908000,UP,0.9650,0.9650,0.9650,239.1,0.0100,1.04,28663,13621,42284,0.3557,177,UP,YES,+0.0350
2026-02-06T01:30:00,ETH15m,2026-02-06T01:41:00.212000,DOWN,0.0250,0.9750,0.9750,239.8,0.0100,1.03,8752,27220,35972,-0.5134,211,DOWN,YES,+0.0250
2026-02-06T01:45:00,ETH15m,2026-02-06T01:59:18.249000,UP,0.9850,0.9850,0.9850,41.8,0.0100,1.02,6789,6023,12813,0.0598,168,UP,YES,+0.0150
2026-02-06T02:00:00,ETH15m,2026-02-06T02:11:46.126000,UP,0.9550,0.9550,0.9550,193.9,0.0100,1.05,22636,10697,33333,0.3582,172,UP,YES,+0.0450
2026-02-06T02:15:00,ETH15m,2026-02-06T02:26:00.220000,DOWN,0.0350,0.9650,0.9650,239.8,0.0100,1.04,7540,26025,33565,-0.5507,182,DOWN,YES,+0.0350
2026-02-06T02:30:00,ETH15m,2026-02-06T02:41:00.149000,UP,0.9850,0.9850,0.9850,239.9,0.0100,1.02,10230,8028,18258,0.1206,208,UP,YES,+0.0150
2026-02-06T02:45:00,ETH15m,2026-02-06T02:56:00.865000,UP,0.9925,0.9925,0.9925,239.1,0.0050,0.50,8921,2322,11243,0.5869,167,UP,YES,+0.0075
2026-02-06T03:00:00,ETH15m,2026-02-06T03:11:51.001000,DOWN,0.0350,0.9650,0.9650,189.0,0.0100,1.04,8175,27947,36122,-0.5474,197,DOWN,YES,+0.0350
2026-02-06T03:15:00,ETH15m,2026-02-06T03:26:38.501000,DOWN,0.0350,0.9650,0.9650,201.5,0.0100,1.04,19220,29078,48298,-0.2041,156,DOWN,YES,+0.0350
2026-02-06T03:30:00,ETH15m,2026-02-06T03:41:00.840000,DOWN,0.0250,0.9750,0.9750,239.2,0.0100,1.03,6630,11587,18216,-0.2721,160,DOWN,YES,+0.0250
2026-02-06T03:45:00,ETH15m,2026-02-06T03:59:03.479000,DOWN,0.0350,0.9650,0.9650,56.5,0.0100,1.04,7562,19922,27484,-0.4497,160,DOWN,YES,+0.0350
2026-02-06T04:00:00,ETH15m,2026-02-06T04:11:00.091000,DOWN,0.0150,0.9850,0.9850,239.9,0.0100,1.02,5711,14555,20266,-0.4364,156,DOWN,YES,+0.0150
2026-02-06T04:15:00,ETH15m,2026-02-06T04:28:55.653000,UP,0.9550,0.9550,0.9550,64.3,0.0100,1.05,18218,9992,28211,0.2916,170,UP,YES,+0.0450
2026-02-06T04:30:00,ETH15m,2026-02-06T04:41:33.958000,UP,0.9550,0.9550,0.9550,206.0,0.0100,1.05,28789,20397,49186,0.1706,232,UP,YES,+0.0450
2026-02-06T04:45:00,ETH15m,2026-02-06T04:56:07.471000,DOWN,0.0350,0.9650,0.9650,232.5,0.0100,1.04,16946,26960,43905,-0.2281,163,DOWN,YES,+0.0350
2026-02-06T05:00:00,ETH15m,2026-02-06T05:14:01.960000,UP,0.9550,0.9550,0.9550,58.0,0.0100,1.05,21393,9031,30424,0.4063,227,UP,YES,+0.0450
2026-02-06T05:15:00,ETH15m,2026-02-06T05:26:06.419000,DOWN,0.0450,0.9550,0.9550,233.6,0.0100,1.05,18512,18829,37341,-0.0085,170,DOWN,YES,+0.0450
2026-02-06T05:30:00,ETH15m,2026-02-06T05:43:59.653000,DOWN,0.0500,0.9500,0.9500,60.3,0.0200,2.11,9681,24024,33705,-0.4256,165,DOWN,YES,+0.0500
2026-02-06T05:45:00,ETH15m,2026-02-06T05:58:05.126000,UP,0.9550,0.9550,0.9550,114.9,0.0100,1.05,27680,13557,41237,0.3425,172,UP,YES,+0.0450
2026-02-06T06:00:00,ETH15m,2026-02-06T06:12:54.235000,UP,0.9500,0.9500,0.9500,125.8,0.0200,2.11,29806,16322,46128,0.2923,159,UP,YES,+0.0500
2026-02-06T06:15:00,ETH15m,2026-02-06T06:26:00.833000,UP,0.9850,0.9850,0.9850,239.2,0.0100,1.02,14834,6919,21753,0.3638,156,UP,YES,+0.0150
2026-02-06T06:30:00,ETH15m,2026-02-06T06:43:43.247000,UP,0.9550,0.9550,0.9550,76.8,0.0100,1.05,25434,9309,34743,0.4641,161,UP,YES,+0.0450
2026-02-06T06:45:00,ETH15m,2026-02-06T06:56:30.231000,UP,0.9550,0.9550,0.9550,209.8,0.0100,1.05,33578,16929,50508,0.3296,179,UP,YES,+0.0450
2026-02-06T07:00:00,ETH15m,2026-02-06T07:12:44.470000,DOWN,0.0450,0.9550,0.9550,135.5,0.0100,1.05,11383,31095,42478,-0.4640,179,DOWN,YES,+0.0450
2026-02-06T07:15:00,ETH15m,2026-02-06T07:26:00.817000,UP,0.9650,0.9650,0.9650,239.2,0.0100,1.04,20927,9586,30513,0.3717,154,UP,YES,+0.0350
2026-02-06T08:00:00,ETH15m,2026-02-06T08:14:26.852000,UP,0.9550,0.9550,0.9550,33.1,0.0100,1.05,13660,8031,21691,0.2595,182,UP,YES,+0.0450
2026-02-06T08:15:00,ETH15m,2026-02-06T08:28:50.128000,DOWN,0.0450,0.9550,0.9550,69.9,0.0100,1.05,10067,22234,32300,-0.3767,188,DOWN,YES,+0.0450
2026-02-06T08:30:00,ETH15m,2026-02-06T08:42:47.366000,UP,0.9550,0.9550,0.9550,132.6,0.0100,1.05,19099,14546,33646,0.1353,182,DOWN,NO,-0.9550
2026-02-06T08:45:00,ETH15m,2026-02-06T08:56:13.851000,UP,0.9550,0.9550,0.9550,226.1,0.0100,1.05,26072,18080,44153,0.1810,206,UP,YES,+0.0450
2026-02-06T09:00:00,ETH15m,2026-02-06T09:11:00.331000,DOWN,0.0250,0.9750,0.9750,239.7,0.0100,1.03,7822,28933,36754,-0.5744,194,DOWN,YES,+0.0250
2026-02-06T09:15:00,ETH15m,2026-02-06T09:28:59.596000,DOWN,0.0450,0.9550,0.9550,60.4,0.0100,1.05,10027,22385,32411,-0.3813,185,DOWN,YES,+0.0450
2026-02-06T10:00:00,ETH15m,2026-02-06T10:11:00.999000,UP,0.9650,0.9650,0.9650,239.0,0.0100,1.04,27066,10132,37198,0.4552,220,UP,YES,+0.0350
2026-02-06T10:30:00,ETH15m,2026-02-06T10:41:24.082000,UP,0.9650,0.9650,0.9650,215.9,0.0100,1.04,20234,13835,34069,0.1878,179,UP,YES,+0.0350
2026-02-06T11:00:00,ETH15m,2026-02-06T11:11:18.299000,DOWN,0.0450,0.9550,0.9550,221.7,0.0100,1.05,13713,14019,27733,-0.0110,205,DOWN,YES,+0.0450
2026-02-06T11:15:00,ETH15m,2026-02-06T11:29:02.491000,UP,0.9550,0.9550,0.9550,57.5,0.0100,1.05,24849,8850,33699,0.4748,181,UP,YES,+0.0450
2026-02-06T11:30:00,ETH15m,2026-02-06T11:41:00.989000,UP,0.9850,0.9850,0.9850,239.0,0.0100,1.02,9004,6057,15061,0.1956,240,UP,YES,+0.0150
2026-02-06T11:45:00,ETH15m,2026-02-06T11:57:00.931000,DOWN,0.0450,0.9550,0.9550,179.1,0.0100,1.05,14206,35201,49407,-0.4249,261,DOWN,YES,+0.0450
2026-02-06T12:00:00,ETH15m,2026-02-06T12:13:59.142000,DOWN,0.0450,0.9550,0.9550,60.9,0.0100,1.05,9373,30924,40297,-0.5348,170,DOWN,YES,+0.0450
2026-02-06T12:15:00,ETH15m,2026-02-06T12:26:01.942000,UP,0.9550,0.9550,0.9550,238.1,0.0100,1.05,37359,13180,50539,0.4784,250,UP,YES,+0.0450
